ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS_TMP,ARR_TIME_UTC_MS,TIME_TAKEN,DELAY,WRONG
577338,2012,11,1/11/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1542,1840,238,214,1599,America/Barbados,1326310920000,America/New_York,1326325200000,1326325200000,238,0,FALSE
579192,2012,12,1/12/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1544,1859,255,233,1599,America/Barbados,1326397440000,America/New_York,1326412740000,1326412740000,255,0,FALSE
581110,2012,13,1/13/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1708,2007,239,220,1599,America/Barbados,1326488880000,America/New_York,1326503220000,1326503220000,239,0,FALSE
582994,2012,14,1/14/2012,19790,DL,572,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1741,2104,263,216,1599,America/Barbados,1326577260000,America/New_York,1326593040000,1326593040000,263,0,FALSE
583001,2012,14,1/14/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1545,1846,241,221,1599,America/Barbados,1326570300000,America/New_York,1326584760000,1326584760000,241,0,FALSE
583003,2012,14,1/14/2012,19790,DL,676,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1520,1850,270,237,1623,America/Barbados,1326568800000,America/New_York,1326585000000,1326585000000,270,0,FALSE
584403,2012,15,1/15/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1538,1837,239,224,1599,America/Barbados,1326656280000,America/New_York,1326670620000,1326670620000,239,0,FALSE
586010,2012,16,1/16/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1546,1842,236,213,1599,America/Barbados,1326743160000,America/New_York,1326757320000,1326757320000,236,0,FALSE
587851,2012,17,1/17/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1545,1857,252,232,1599,America/Barbados,1326829500000,America/New_York,1326844620000,1326844620000,252,0,FALSE
589608,2012,18,1/18/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1630,1942,252,227,1599,America/Barbados,1326918600000,America/New_York,1326933720000,1326933720000,252,0,FALSE
591453,2012,19,1/19/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1547,1847,240,223,1599,America/Barbados,1327002420000,America/New_York,1327016820000,1327016820000,240,0,FALSE
593362,2012,20,1/20/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1546,1907,261,234,1599,America/Barbados,1327088760000,America/New_York,1327104420000,1327104420000,261,0,FALSE
595240,2012,21,1/21/2012,19790,DL,572,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1811,2102,231,210,1599,America/Barbados,1327183860000,America/New_York,1327197720000,1327197720000,231,0,FALSE
595247,2012,21,1/21/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1549,1901,252,221,1599,America/Barbados,1327175340000,America/New_York,1327190460000,1327190460000,252,0,FALSE
595249,2012,21,1/21/2012,19790,DL,676,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1647,2024,277,243,1623,America/Barbados,1327178820000,America/New_York,1327195440000,1327195440000,277,0,FALSE
596713,2012,22,1/22/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1540,1904,264,239,1599,America/Barbados,1327261200000,America/New_York,1327277040000,1327277040000,264,0,FALSE
598519,2012,23,1/23/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1542,1852,250,223,1599,America/Barbados,1327347720000,America/New_York,1327362720000,1327362720000,250,0,FALSE
600402,2012,24,1/24/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1544,1854,250,220,1599,America/Barbados,1327434240000,America/New_York,1327449240000,1327449240000,250,0,FALSE
602158,2012,25,1/25/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1541,1847,246,221,1599,America/Barbados,1327520460000,America/New_York,1327535220000,1327535220000,246,0,FALSE
604000,2012,26,1/26/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1541,1824,223,201,1599,America/Barbados,1327606860000,America/New_York,1327620240000,1327620240000,223,0,FALSE
605899,2012,27,1/27/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1542,1821,219,197,1599,America/Barbados,1327693320000,America/New_York,1327706460000,1327706460000,219,0,FALSE
607775,2012,28,1/28/2012,19790,DL,572,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1735,2008,213,198,1599,America/Barbados,1327786500000,America/New_York,1327799280000,1327799280000,213,0,FALSE
607782,2012,28,1/28/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1546,1829,223,202,1599,America/Barbados,1327779960000,America/New_York,1327793340000,1327793340000,223,0,FALSE
607784,2012,28,1/28/2012,19790,DL,676,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1449,1817,268,237,1623,America/Barbados,1327776540000,America/New_York,1327792620000,1327792620000,268,0,FALSE
609243,2012,29,1/29/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1544,1843,239,218,1599,America/Barbados,1327866240000,America/New_York,1327880580000,1327880580000,239,0,FALSE
611048,2012,30,1/30/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1546,1851,245,220,1599,America/Barbados,1327952760000,America/New_York,1327967460000,1327967460000,245,0,FALSE
612951,2012,31,1/31/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1542,1849,247,222,1599,America/Barbados,1328038920000,America/New_York,1328053740000,1328053740000,247,0,FALSE
812702,2012,31,1/31/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1327,1659,272,254,1634,America/Barbados,1328030820000,America/New_York,1328047140000,1328047140000,272,0,FALSE
813312,2012,30,1/30/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1402,1715,253,236,1634,America/Barbados,1327946520000,America/New_York,1327961700000,1327961700000,253,0,FALSE
813886,2012,29,1/29/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1416,1713,237,223,1606,America/Barbados,1327860960000,America/New_York,1327875180000,1327875180000,237,0,FALSE
813903,2012,29,1/29/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1333,1703,270,245,1634,America/Barbados,1327858380000,America/New_York,1327874580000,1327874580000,270,0,FALSE
814004,2012,29,1/29/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1601,1933,332,312,2116,America/Barbados,1327867260000,America/Chicago,1327887180000,1327887180000,332,0,FALSE
814432,2012,28,1/28/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1406,1704,238,225,1606,America/Barbados,1327773960000,America/New_York,1327788240000,1327788240000,238,0,FALSE
814434,2012,28,1/28/2012,19977,UA,1452,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1514,1851,277,240,1634,America/Barbados,1327778040000,America/New_York,1327794660000,1327794660000,277,0,FALSE
814447,2012,28,1/28/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1328,1635,247,228,1634,America/Barbados,1327771680000,America/New_York,1327786500000,1327786500000,247,0,FALSE
814534,2012,28,1/28/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1610,1931,321,291,2116,America/Barbados,1327781400000,America/Chicago,1327800660000,1327800660000,321,0,FALSE
815019,2012,27,1/27/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1339,1658,259,236,1634,America/Barbados,1327685940000,America/New_York,1327701480000,1327701480000,259,0,FALSE
815631,2012,26,1/26/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1520,1820,240,224,1606,America/Barbados,1327605600000,America/New_York,1327620000000,1327620000000,240,0,FALSE
815649,2012,26,1/26/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1326,1651,265,244,1634,America/Barbados,1327598760000,America/New_York,1327614660000,1327614660000,265,0,FALSE
816265,2012,25,1/25/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1328,1637,249,233,1634,America/Barbados,1327512480000,America/New_York,1327527420000,1327527420000,249,0,FALSE
816851,2012,24,1/24/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1331,1653,262,246,1634,America/Barbados,1327426260000,America/New_York,1327441980000,1327441980000,262,0,FALSE
817461,2012,23,1/23/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1330,1723,293,248,1634,America/Barbados,1327339800000,America/New_York,1327357380000,1327357380000,293,0,FALSE
818052,2012,22,1/22/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1321,1635,254,232,1634,America/Barbados,1327252860000,America/New_York,1327268100000,1327268100000,254,0,FALSE
818156,2012,22,1/22/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1608,1945,337,297,2116,America/Barbados,1327262880000,America/Chicago,1327283100000,1327283100000,337,0,FALSE
818582,2012,21,1/21/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1819,2130,251,229,1606,America/Barbados,1327184340000,America/New_York,1327199400000,1327199400000,251,0,FALSE
818584,2012,21,1/21/2012,19977,UA,1452,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1600,1912,252,225,1634,America/Barbados,1327176000000,America/New_York,1327191120000,1327191120000,252,0,FALSE
818597,2012,21,1/21/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1406,1740,274,254,1634,America/Barbados,1327169160000,America/New_York,1327185600000,1327185600000,274,0,FALSE
818684,2012,21,1/21/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1625,2043,378,323,2116,America/Barbados,1327177500000,America/Chicago,1327200180000,1327200180000,378,0,FALSE
819169,2012,20,1/20/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1332,1703,271,253,1634,America/Barbados,1327080720000,America/New_York,1327096980000,1327096980000,271,0,FALSE
819783,2012,19,1/19/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1519,1828,249,234,1606,America/Barbados,1327000740000,America/New_York,1327015680000,1327015680000,249,0,FALSE
819801,2012,19,1/19/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1338,1642,244,225,1634,America/Barbados,1326994680000,America/New_York,1327009320000,1327009320000,244,0,FALSE
820419,2012,18,1/18/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1320,1638,258,242,1634,America/Barbados,1326907200000,America/New_York,1326922680000,1326922680000,258,0,FALSE
821005,2012,17,1/17/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1324,1654,270,252,1634,America/Barbados,1326821040000,America/New_York,1326837240000,1326837240000,270,0,FALSE
821617,2012,16,1/16/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1343,1700,257,240,1634,America/Barbados,1326735780000,America/New_York,1326751200000,1326751200000,257,0,FALSE
822191,2012,15,1/15/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1421,1727,246,229,1606,America/Barbados,1326651660000,America/New_York,1326666420000,1326666420000,246,0,FALSE
822208,2012,15,1/15/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1326,1645,259,240,1634,America/Barbados,1326648360000,America/New_York,1326663900000,1326663900000,259,0,FALSE
822309,2012,15,1/15/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1619,2003,344,320,2116,America/Barbados,1326658740000,America/Chicago,1326679380000,1326679380000,344,0,FALSE
822736,2012,14,1/14/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1427,1735,248,226,1606,America/Barbados,1326565620000,America/New_York,1326580500000,1326580500000,248,0,FALSE
822738,2012,14,1/14/2012,19977,UA,1452,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1548,1914,266,242,1634,America/Barbados,1326570480000,America/New_York,1326586440000,1326586440000,266,0,FALSE
822751,2012,14,1/14/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1333,1657,264,236,1634,America/Barbados,1326562380000,America/New_York,1326578220000,1326578220000,264,0,FALSE
822839,2012,14,1/14/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1730,2024,294,279,2116,America/Barbados,1326576600000,America/Chicago,1326594240000,1326594240000,294,0,FALSE
823323,2012,13,1/13/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1340,1656,256,241,1634,America/Barbados,1326476400000,America/New_York,1326491760000,1326491760000,256,0,FALSE
823933,2012,12,1/12/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1518,1817,239,220,1606,America/Barbados,1326395880000,America/New_York,1326410220000,1326410220000,239,0,FALSE
823951,2012,12,1/12/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1336,1632,236,219,1634,America/Barbados,1326389760000,America/New_York,1326403920000,1326403920000,236,0,FALSE
824569,2012,11,1/11/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1320,1627,247,231,1634,America/Barbados,1326302400000,America/New_York,1326317220000,1326317220000,247,0,FALSE
825151,2012,10,1/10/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1317,1703,286,270,1634,America/Barbados,1326215820000,America/New_York,1326232980000,1326232980000,286,0,FALSE
825756,2012,9,1/9/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1321,1632,251,233,1634,America/Barbados,1326129660000,America/New_York,1326144720000,1326144720000,251,0,FALSE
826329,2012,8,1/8/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1414,1730,256,231,1606,America/Barbados,1326046440000,America/New_York,1326061800000,1326061800000,256,0,FALSE
826346,2012,8,1/8/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1404,1725,261,224,1634,America/Barbados,1326045840000,America/New_York,1326061500000,1326061500000,261,0,FALSE
826450,2012,8,1/8/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1609,1935,326,309,2116,America/Barbados,1326053340000,America/Chicago,1326072900000,1326072900000,326,0,FALSE
826878,2012,7,1/7/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1412,1716,244,218,1606,America/Barbados,1325959920000,America/New_York,1325974560000,1325974560000,244,0,FALSE
826880,2012,7,1/7/2012,19977,UA,1452,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1541,1901,260,232,1634,America/Barbados,1325965260000,America/New_York,1325980860000,1325980860000,260,0,FALSE
826893,2012,7,1/7/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1333,1648,255,235,1634,America/Barbados,1325957580000,America/New_York,1325972880000,1325972880000,255,0,FALSE
826980,2012,7,1/7/2012,19977,UA,1610,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1604,1933,329,296,2116,America/Barbados,1325966640000,America/Chicago,1325986380000,1325986380000,329,0,FALSE
827460,2012,6,1/6/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1328,1652,264,245,1634,America/Barbados,1325870880000,America/New_York,1325886720000,1325886720000,264,0,FALSE
828074,2012,5,1/5/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1531,1843,252,229,1606,America/Barbados,1325791860000,America/New_York,1325806980000,1325806980000,252,0,FALSE
828092,2012,5,1/5/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1340,1710,270,244,1634,America/Barbados,1325785200000,America/New_York,1325801400000,1325801400000,270,0,FALSE
828706,2012,4,1/4/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1341,1648,247,229,1634,America/Barbados,1325698860000,America/New_York,1325713680000,1325713680000,247,0,FALSE
829315,2012,3,1/3/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1747,2157,310,279,1634,America/Barbados,1325627220000,America/New_York,1325645820000,1325645820000,310,0,FALSE
830025,2012,2,1/2/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1409,1722,253,231,1634,America/Barbados,1325527740000,America/New_York,1325542920000,1325542920000,253,0,FALSE
830065,2012,2,1/2/2012,19977,UA,1531,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1529,1827,238,219,1606,America/Barbados,1325532540000,America/New_York,1325546820000,1325546820000,238,0,FALSE
830713,2012,1,1/1/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,ORD,Chicago,IL,1627,1952,325,281,2116,America/Barbados,1325449620000,America/Chicago,1325469120000,1325469120000,325,0,FALSE
830732,2012,1,1/1/2012,19977,UA,1481,15024,STT,Charlotte Amalie,VI,EWR,Newark,NJ,1344,1655,251,230,1634,America/Barbados,1325439840000,America/New_York,1325454900000,1325454900000,251,0,FALSE
830763,2012,1,1/1/2012,19977,UA,1531,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1519,1811,232,215,1606,America/Barbados,1325445540000,America/New_York,1325459460000,1325459460000,232,0,FALSE
831546,2012,1,1/1/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1745,2035,230,200,1520,America/Barbados,1325454300000,America/New_York,1325468100000,1325468100000,230,0,FALSE
831675,2012,1,1/1/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1733,2022,229,212,1605,America/Barbados,1325453580000,America/New_York,1325467320000,1325467320000,229,0,FALSE
832633,2012,2,1/2/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1722,1955,213,192,1520,America/Barbados,1325539320000,America/New_York,1325552100000,1325552100000,213,0,FALSE
832784,2012,2,1/2/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1532,1826,234,215,1605,America/Barbados,1325532720000,America/New_York,1325546760000,1325546760000,234,0,FALSE
833823,2012,3,1/3/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1739,2045,246,214,1520,America/Barbados,1325626740000,America/New_York,1325641500000,1325641500000,246,0,FALSE
833975,2012,3,1/3/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1703,1957,234,219,1605,America/Barbados,1325624580000,America/New_York,1325638620000,1325638620000,234,0,FALSE
834976,2012,4,1/4/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1727,2015,228,206,1520,America/Barbados,1325712420000,America/New_York,1325726100000,1325726100000,228,0,FALSE
836143,2012,5,1/5/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1737,2033,236,208,1520,America/Barbados,1325799420000,America/New_York,1325813580000,1325813580000,236,0,FALSE
836271,2012,5,1/5/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1536,1843,247,226,1605,America/Barbados,1325792160000,America/New_York,1325806980000,1325806980000,247,0,FALSE
837319,2012,6,1/6/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1728,2031,243,208,1520,America/Barbados,1325885280000,America/New_York,1325899860000,1325899860000,243,0,FALSE
838440,2012,7,1/7/2012,20355,US,1043,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1546,1848,242,215,1520,America/Barbados,1325965560000,America/New_York,1325980080000,1325980080000,242,0,FALSE
838456,2012,7,1/7/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,2142,27,225,210,1520,America/Barbados,1325986920000,America/New_York,1325914020000,1326000420000,225,0,FALSE
838549,2012,7,1/7/2012,20355,US,1283,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1326,1627,241,225,1605,America/Barbados,1325957160000,America/New_York,1325971620000,1325971620000,241,0,FALSE
838551,2012,7,1/7/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1544,1844,240,207,1605,America/Barbados,1325965440000,America/New_York,1325979840000,1325979840000,240,0,FALSE
839415,2012,8,1/8/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1733,2026,233,199,1520,America/Barbados,1326058380000,America/New_York,1326072360000,1326072360000,233,0,FALSE
839537,2012,8,1/8/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1534,1833,239,215,1605,America/Barbados,1326051240000,America/New_York,1326065580000,1326065580000,239,0,FALSE
840477,2012,9,1/9/2012,20355,US,1043,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1521,1822,241,213,1520,America/Barbados,1326136860000,America/New_York,1326151320000,1326151320000,241,0,FALSE
840609,2012,9,1/9/2012,20355,US,1285,15024,STT,Charlotte Amalie,VI,PHL,Philadelphia,PA,1547,1904,257,237,1605,America/Barbados,1326138420000,America/New_York,1326153840000,1326153840000,257,0,FALSE
841560,2012,10,1/10/2012,20355,US,1043,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1523,1830,247,229,1520,America/Barbados,1326223380000,America/New_York,1326238200000,1326238200000,247,0,FALSE
842672,2012,11,1/11/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1732,2014,222,205,1520,America/Barbados,1326317520000,America/New_York,1326330840000,1326330840000,222,0,FALSE
843837,2012,12,1/12/2012,20355,US,1080,15024,STT,Charlotte Amalie,VI,CLT,Charlotte,NC,1725,2005,220,203,1520,America/Barbados,1326403500000,America/New_York,1326416700000,1326416700000,220,0,FALSE
